instance_id,algorithm,variant,cost,tour_length,feasible,runtime_seconds,num_nodes,num_edges,network_family,size,gap_from_classical,gap_from_best_known,metadata
grid_small_4,greedy,greedy,192.20853287453426,55,True,0.020463228225708008,20,31,benchmark,various,13.658553388180245,,{}
grid_small_5,greedy,greedy,241.76583026023766,49,True,0.02098822593688965,20,31,benchmark,various,14.522179762785136,,{}
grid_small_1,greedy,greedy,235.6635911088752,43,True,0.020536184310913086,20,31,benchmark,various,9.877526843234302,,{}
grid_small_0,greedy,greedy,204.60242752970777,47,True,0.02177906036376953,20,31,benchmark,various,12.28239708500492,,{}
grid_small_2,greedy,greedy,238.5519985777628,45,True,0.019469022750854492,20,31,benchmark,various,8.316762707509465,,{}
grid_small_3,greedy,greedy,232.76173628010415,49,True,0.02009296417236328,20,31,benchmark,various,18.952405610176225,,{}
synthetic_urban_200,greedy,greedy,1468.9899482671196,1138,True,220.93925189971924,200,815,benchmark,various,9.765314608636148,,{}
synthetic_highway_100,greedy,greedy,564.0020715284768,360,True,7.020583152770996,100,246,benchmark,various,12.689078830749512,,{}
london_real,greedy,greedy,28.63027000000001,361,True,2.290767192840576,150,154,benchmark,various,51.08282036195163,,{}
synthetic_suburban_150,greedy,greedy,999.1037534731107,719,True,56.178017139434814,150,510,benchmark,various,7.961485086004845,,{}
grid_medium_4,ml_improved,random_forest,710.0281116056667,179,True,0.19863128662109375,56,97,benchmark,various,25.166925718201167,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_medium_1,ml_improved,random_forest,612.8927538047891,157,True,0.21138715744018555,56,97,benchmark,various,15.030579138901487,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_10,ml_improved,random_forest,538.0613667301174,102,True,0.13889312744140625,25,90,benchmark,various,-27.6781052620188,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_medium_7,ml_improved,random_forest,1985.07256592167,408,True,9.392666101455688,60,408,benchmark,various,-38.79624072634928,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_medium_6,ml_improved,random_forest,2405.9856287618704,478,True,14.022419929504395,60,474,benchmark,various,-34.87293773821864,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_11,ml_improved,random_forest,502.86774479885975,88,True,0.11355900764465332,25,83,benchmark,various,-28.150220930815284,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_medium_0,ml_improved,random_forest,858.5320298419666,153,True,0.19449806213378906,56,97,benchmark,various,28.679394831848228,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_13,ml_improved,random_forest,515.3194421392537,91,True,0.10878586769104004,25,83,benchmark,various,-25.767149373455524,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_medium_2,ml_improved,random_forest,695.4325420724667,133,True,0.19229817390441895,56,97,benchmark,various,10.410690079639336,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_medium_5,ml_improved,random_forest,2204.598115734682,410,True,10.792162895202637,60,429,benchmark,various,-35.58045388012866,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_medium_3,ml_improved,random_forest,658.3739610279816,145,True,0.19354009628295898,56,97,benchmark,various,4.497582171346485,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_12,ml_improved,random_forest,560.8033804148808,125,True,0.1781020164489746,25,98,benchmark,various,-23.18111547886805,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_9,ml_improved,random_forest,495.5928084357697,94,True,0.09188032150268555,25,78,benchmark,various,-18.847373789842734,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_8,ml_improved,random_forest,579.7577553048574,140,True,0.12624478340148926,25,89,benchmark,various,-9.420215097821137,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_small_7,ml_improved,random_forest,488.8080931159568,72,True,0.1057288646697998,25,83,benchmark,various,-31.22601477188658,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
clustered_medium_12,ml_improved,random_forest,578.1387037260957,190,True,0.9694089889526367,48,180,benchmark,various,-5.167235722716016,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_medium_8,ml_improved,random_forest,2274.7218372393804,404,True,11.718465089797974,60,450,benchmark,various,-38.600324194807484,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
random_medium_9,ml_improved,random_forest,2211.2048220336424,419,True,11.145351886749268,60,437,benchmark,various,-36.23619345699651,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_6,ml_improved,random_forest,121.8151261958069,25,True,0.009057998657226562,20,31,benchmark,various,-35.4370977300123,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_4,ml_improved,random_forest,173.36790989197013,47,True,0.008706092834472656,20,31,benchmark,various,2.517539401417459,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_5,ml_improved,random_forest,141.23775506865883,25,True,0.009182214736938477,20,31,benchmark,various,-33.09701557968515,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_1,ml_improved,random_forest,167.09856511092673,31,True,0.00991511344909668,20,31,benchmark,various,-22.090735412075603,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_0,ml_improved,random_forest,187.4995905094911,43,True,0.010873794555664062,20,31,benchmark,various,2.8966456021430624,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_2,ml_improved,random_forest,231.5574409992156,47,True,0.010982036590576172,20,31,benchmark,various,5.140818519255107,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
grid_small_3,ml_improved,random_forest,127.00184379167467,25,True,0.010624885559082031,20,31,benchmark,various,-35.095969477699555,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
synthetic_urban_200,ml_improved,random_forest,1714.5229971735569,1762,True,83.61630511283875,200,815,benchmark,various,28.11194277435317,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
synthetic_highway_100,ml_improved,random_forest,542.1732828009406,481,True,2.6171350479125977,100,246,benchmark,various,8.327630144877254,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
london_real,ml_improved,random_forest,64.35720000000003,988,True,0.8673629760742188,150,154,benchmark,various,239.61493505294206,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
synthetic_suburban_150,ml_improved,random_forest,1310.5917021256314,1047,True,21.043932914733887,150,510,benchmark,various,41.620353252617555,,"{'method': 'improved_ml_priorities', 'model': 'random_forest', 'features': ['weight', 'betweenness', 'closeness', 'clustering', 'degree'], 'num_features': 10, 'trained': True}"
