instance_id,algorithm,variant,cost,tour_length,feasible,runtime_seconds,num_nodes,num_edges,network_family,size,gap_from_classical,gap_from_best_known,metadata
grid_small_0044_6069c642,greedy,greedy,417.88812873172253,120,True,0.00025081634521484375,25,40,grid,small,-5.405672932951215,,{}
grid_small_0045_2d6ea90a,greedy,greedy,379.58246780575314,124,True,0.00023818016052246094,25,40,grid,small,-7.3084594603472635,,{}
grid_small_0046_22a752a6,greedy,greedy,389.51359311273546,122,True,0.00022912025451660156,25,40,grid,small,-6.716863131534915,,{}
grid_small_0047_541146ad,greedy,greedy,406.5700026320598,122,True,0.00025010108947753906,25,40,grid,small,-6.707345533720331,,{}
grid_small_0048_a6ab7cb0,greedy,greedy,356.76214335324795,122,True,0.0002448558807373047,25,40,grid,small,-7.002617538436648,,{}
grid_small_0049_791590a7,greedy,greedy,502.87153447846697,124,True,0.0002770423889160156,25,40,grid,small,-1.373308963433665,,{}
grid_small_0050_39ef1930,greedy,greedy,447.2457047594081,122,True,0.00027298927307128906,25,40,grid,small,-4.710214817913845,,{}
grid_small_0051_0d83e518,greedy,greedy,410.45321901062505,120,True,0.00025773048400878906,25,40,grid,small,-3.0655736309974304,,{}
random_geometric_large_0042_010dc8b8,greedy,greedy,11692.517001207307,4477,True,0.052642822265625,200,912,random_geometric,large,18.226484820230755,,{}
random_geometric_large_0043_9a9cca12,greedy,greedy,12316.191778316404,4300,True,0.05058407783508301,200,921,random_geometric,large,19.138984646661825,,{}
random_geometric_large_0044_b62ee2c6,greedy,greedy,12747.112179890726,4371,True,0.05313730239868164,200,941,random_geometric,large,20.720457682593235,,{}
random_geometric_large_0045_e73db0d0,greedy,greedy,11807.175131111413,4443,True,0.05511808395385742,200,941,random_geometric,large,15.971330365338329,,{}
random_geometric_large_0046_739aee67,greedy,greedy,12046.403811435759,4696,True,0.060363054275512695,200,934,random_geometric,large,20.86877002884751,,{}
random_geometric_large_0047_130bc012,greedy,greedy,12694.478850343936,4449,True,0.052680015563964844,200,938,random_geometric,large,19.68491285724673,,{}
random_geometric_large_0048_0752dd51,greedy,greedy,12220.69100027099,4378,True,0.052973031997680664,200,941,random_geometric,large,18.68493834873016,,{}
random_geometric_large_0049_8a0cd28c,greedy,greedy,11920.578662330652,4400,True,0.05260896682739258,200,954,random_geometric,large,13.035615800044825,,{}
random_geometric_large_0050_29ebb2bf,greedy,greedy,11935.802764350417,4217,True,0.04997515678405762,200,910,random_geometric,large,20.421868948555684,,{}
